x, y, z, phi1, phi2
0.0653125, 0.0284375, 1e-12, 4.25735747973027, -0.0043294959562038
0.0659375, 0.0284375, 1e-12, 4.25719161309418, -0.00412503629203877
0.0665625, 0.0284375, 1e-12, 4.25703375923569, -0.00393009331015012
0.0671875, 0.0284375, 1e-12, 4.25688352845113, -0.00374423715728091
0.0678125, 0.0284375, 1e-12, 4.25674055020726, -0.00356705614544436
0.0684375, 0.0284375, 1e-12, 4.25660447218176, -0.00339815610663835
0.0690625, 0.0284375, 1e-12, 4.2564749593527, -0.00323715975776851
0.0696875, 0.0284375, 1e-12, 4.25635169313458, -0.00308370607717741
0.0703125, 0.0284375, 1e-12, 4.25623437055851, -0.00293744969394326
0.0709375, 0.0284375, 1e-12, 4.25612270349415, -0.00279806029089829
0.0715625, 0.0284375, 1e-12, 4.25601641791133, -0.00266522202213012
0.0721875, 0.0284375, 1e-12, 4.25591525317925, -0.00253863294556937
0.0728125, 0.0284375, 1e-12, 4.25581896140132, -0.00241800447111474
0.0734375, 0.0284375, 1e-12, 4.25572730678369, -0.00230306082462022
0.0740625, 0.0284375, 1e-12, 4.25564006503589, -0.00219353852796011
0.0746875, 0.0284375, 1e-12, 4.25555702280173, -0.00208918589528305
0.0753125, 0.0284375, 1e-12, 4.25547797711903, -0.00198976254548362
0.0759375, 0.0284375, 1e-12, 4.25540273490657, -0.00189503893084504
0.0765625, 0.0284375, 1e-12, 4.2553311124769, -0.00180479588174069
0.0771875, 0.0284375, 1e-12, 4.25526293507369, -0.00171882416722843
0.0778125, 0.0284375, 1e-12, 4.25519803643232, -0.00163692407132342
0.0784375, 0.0284375, 1e-12, 4.25513625836248, -0.00155890498469517
0.0790625, 0.0284375, 1e-12, 4.25507745035172, -0.00148458501150135
0.0796875, 0.0284375, 1e-12, 4.2550214691888, -0.00141379059104323
0.0603125, 0.0290625, 1e-12, 4.25932584431366, -0.00610609422455396
0.0609375, 0.0290625, 1e-12, 4.25906550445997, -0.00582018624999561
0.0615625, 0.0290625, 1e-12, 4.25881771414325, -0.00554735598211871
0.0621875, 0.0290625, 1e-12, 4.2585818659442, -0.00528703449578788
0.0628125, 0.0290625, 1e-12, 4.25835738199772, -0.0050386748017253
0.0634375, 0.0290625, 1e-12, 4.25814371255094, -0.00480175128280653
0.0640625, 0.0290625, 1e-12, 4.25794033459048, -0.00457575911330384
0.0646875, 0.0290625, 1e-12, 4.25774675053621, -0.00436021366579995
0.0653125, 0.0290625, 1e-12, 4.25756248699811, -0.00415464990993584
0.0659375, 0.0290625, 1e-12, 4.2573870935938, -0.00395862180664626
0.0665625, 0.0290625, 1e-12, 4.25722014182353, -0.00377170170107772
0.0671875, 0.0290625, 1e-12, 4.25706122400026, -0.00359347971697542
0.0678125, 0.0290625, 1e-12, 4.25690995223199, -0.00342356315494979
0.0684375, 0.0290625, 1e-12, 4.25676595745409, -0.00326157589670129
0.0690625, 0.0290625, 1e-12, 4.25662888850897, -0.00310715781698437
0.0696875, 0.0290625, 1e-12, 4.25649841127107, -0.00295996420482108
0.0703125, 0.0290625, 1e-12, 4.25637420781484, -0.00281966519523667
0.0709375, 0.0290625, 1e-12, 4.25625597562353, -0.00268594521257602
0.0715625, 0.0290625, 1e-12, 4.25614342683702, -0.002558502426269
0.0721875, 0.0290625, 1e-12, 4.25603628753664, -0.00243704821974335
0.0728125, 0.0290625, 1e-12, 4.2559342970651, -0.00232130667303586
0.0734375, 0.0290625, 1e-12, 4.25583720737993, -0.00221101405951822
0.0740625, 0.0290625, 1e-12, 4.25574478243879, -0.00210591835703752
0.0746875, 0.0290625, 1e-12, 4.25565679761487, -0.00200577877366936
0.0753125, 0.0290625, 1e-12, 4.25557303914117, -0.00191036528819203
0.0759375, 0.0290625, 1e-12, 4.25549330358196, -0.00181945820530951
0.0765625, 0.0290625, 1e-12, 4.25541739733034, -0.00173284772558717
0.0771875, 0.0290625, 1e-12, 4.25534513613035, -0.00165033352999927
0.0778125, 0.0290625, 1e-12, 4.25527634462262, -0.00157172437894192
0.0784375, 0.0290625, 1e-12, 4.25521085591223, -0.00149683772551989
0.0790625, 0.0290625, 1e-12, 4.25514851115781, -0.00142549934287852
0.0796875, 0.0290625, 1e-12, 4.25508915918073, -0.00135754296532143
0.0603125, 0.0296875, 1e-12, 4.25961169965008, -0.00583265814799935
0.0609375, 0.0296875, 1e-12, 4.2593383166107, -0.00555989863541912
0.0615625, 0.0296875, 1e-12, 4.25907804749137, -0.00529958340444401
0.0621875, 0.0296875, 1e-12, 4.25883026341023, -0.0050511740766166
0.0628125, 0.0296875, 1e-12, 4.25859436555871, -0.00481415274365979
0.0634375, 0.0296875, 1e-12, 4.2583697837805, -0.00458802147202747
0.0640625, 0.0296875, 1e-12, 4.25815597521485, -0.00437230178760216
0.0646875, 0.0296875, 1e-12, 4.25795242300163, -0.0041665341453163
0.0653125, 0.0296875, 1e-12, 4.25775863504594, -0.00397027738792133
0.0659375, 0.0296875, 1e-12, 4.25757414283955, -0.00378310819763052
0.0665625, 0.0296875, 1e-12, 4.25739850033707, -0.00360462054390702
0.0671875, 0.0296875, 1e-12, 4.25723128288446, -0.00343442513026243
0.0678125, 0.0296875, 1e-12, 4.25707208619752, -0.00327214884256066
0.0684375, 0.0296875, 1e-12, 4.25692052538838, -0.00311743420098965
0.0690625, 0.0296875, 1e-12, 4.25677623403781, -0.00296993881756946
0.0696875, 0.0296875, 1e-12, 4.25663886331118, -0.00282933486078952
0.0703125, 0.0296875, 1e-12, 4.25650808111638, -0.00269530852873473
0.0709375, 0.0296875, 1e-12, 4.25638357130154, -0.00256755953184324
0.0715625, 0.0296875, 1e-12, 4.25626503289092, -0.00244580058624419
0.0721875, 0.0296875, 1e-12, 4.25615217935707, -0.00232975691845681
0.0728125, 0.0296875, 1e-12, 4.25604473792776, -0.00221916578207786
0.0734375, 0.0296875, 1e-12, 4.25594244892591, -0.00211377598695233
0.0740625, 0.0296875, 1e-12, 4.25584506514105, -0.00201334744119835
0.0746875, 0.0296875, 1e-12, 4.25575235123083, -0.00191765070635752
0.0753125, 0.0296875, 1e-12, 4.2556640831512, -0.00182646656584693
0.0759375, 0.0296875, 1e-12, 4.25558004761385, -0.00173958560680701
0.0765625, 0.0296875, 1e-12, 4.25550004156961, -0.00165680781537115
0.0771875, 0.0296875, 1e-12, 4.25542387171672, -0.00157794218531995
0.0778125, 0.0296875, 1e-12, 4.2553513540326, -0.00150280634002934
0.0784375, 0.0296875, 1e-12, 4.25528231332813, -0.00143122616757745
0.0790625, 0.0296875, 1e-12, 4.2552165828233, -0.00136303546883648
0.0796875, 0.0296875, 1e-12, 4.2551540037433, -0.00129807561833967
0.0603125, 0.0303125, 1e-12, 4.25988379714213, -0.00554622915027266
0.0609375, 0.0303125, 1e-12, 4.25959803058338, -0.00528717719810966
0.0615625, 0.0303125, 1e-12, 4.25932591080116, -0.00503991514661776
0.0621875, 0.0303125, 1e-12, 4.25906678893766, -0.0048039356372355
0.0628125, 0.0303125, 1e-12, 4.25882004666066, -0.00457875034080941
0.0634375, 0.0303125, 1e-12, 4.25858509476594, -0.00436388952504562
0.0640625, 0.0303125, 1e-12, 4.25836137183896, -0.00415890159991347
0.0646875, 0.0303125, 1e-12, 4.25814834297394, -0.00396335264577418
0.0653125, 0.0303125, 1e-12, 4.25794549854833, -0.00377682592847139
0.0659375, 0.0303125, 1e-12, 4.25775235305079, -0.00359892140512971
0.0665625, 0.0303125, 1e-12, 4.25756844396071, -0.00342925522396857
0.0671875, 0.0303125, 1e-12, 4.2573933306774, -0.00326745922103512
0.0678125, 0.0303125, 1e-12, 4.25722659349692, -0.00311318041639841
0.0684375, 0.0303125, 1e-12, 4.25706783263493, -0.00296608051201932
0.0690625, 0.0303125, 1e-12, 4.25691666729348, -0.00282583539321715
0.0696875, 0.0303125, 1e-12, 4.25677273477011, -0.00269213463538801
0.0703125, 0.0303125, 1e-12, 4.25663568960749, -0.0025646810173901
0.0709375, 0.0303125, 1e-12, 4.2565052027819, -0.00244319004280178
0.0715625, 0.0303125, 1e-12, 4.25638096092889, -0.00232738947006267
0.0721875, 0.0303125, 1e-12, 4.2562626656046, -0.00221701885233858
0.0728125, 0.0303125, 1e-12, 4.25615003258114, -0.0021118290878009
0.0734375, 0.0303125, 1e-12, 4.25604279117458, -0.00201158198087386
0.0740625, 0.0303125, 1e-12, 4.25594068360412, -0.00191604981488226
0.0746875, 0.0303125, 1e-12, 4.25584346438105, -0.00182501493642772
0.0753125, 0.0303125, 1e-12, 4.25575089972619, -0.00173826935172874
0.0759375, 0.0303125, 1e-12, 4.25566276701455, -0.00165561433507269
0.0765625, 0.0303125, 1e-12, 4.25557885424595, -0.00157686004946107
0.0771875, 0.0303125, 1e-12, 4.25549895954043, -0.00150182517946314
0.0778125, 0.0303125, 1e-12, 4.25542289065741, -0.00143033657623896
0.0784375, 0.0303125, 1e-12, 4.25535046453737, -0.00136222891464457
0.0790625, 0.0303125, 1e-12, 4.25528150686515, -0.00129734436229342
0.0796875, 0.0303125, 1e-12, 4.25521585165382, -0.00123553226041109
0.0603125, 0.0309375, 1e-12, 4.2601415837292, -0.00524749335323022
0.0609375, 0.0309375, 1e-12, 4.25984411373398, -0.00500267556772976
0.0615625, 0.0309375, 1e-12, 4.25956079141889, -0.00476897385088893
0.0621875, 0.0309375, 1e-12, 4.25929094940803, -0.00454591227216422
0.0628125, 0.0309375, 1e-12, 4.25903395124215, -0.00433303251673764
0.0634375, 0.0309375, 1e-12, 4.25878919000643, -0.0041298935105346
0.0640625, 0.0309375, 1e-12, 4.25855608701256, -0.00393607102158586
0.0646875, 0.0309375, 1e-12, 4.25833409053362, -0.00375115724245264
0.0653125, 0.0309375, 1e-12, 4.2581226745905, -0.00357476035791199
0.0659375, 0.0309375, 1e-12, 4.25792133778825, -0.00340650410162744
0.0665625, 0.0309375, 1e-12, 4.25772960220094, -0.00324602730510326
0.0671875, 0.0309375, 1e-12, 4.25754701230338, -0.00309298344182707
0.0678125, 0.0309375, 1e-12, 4.25737313394824, -0.00294704016915514
0.0684375, 0.0309375, 1e-12, 4.25720755338696, -0.00280787887017527
0.0690625, 0.0309375, 1e-12, 4.25704987633293, -0.00267519419749036
0.0696875, 0.0309375, 1e-12, 4.25689972706537, -0.00254869362061254
0.0703125, 0.0309375, 1e-12, 4.25675674757243, -0.00242809697841709
0.0709375, 0.0309375, 1e-12, 4.25662059673207, -0.00231313603789813
0.0715625, 0.0309375, 1e-12, 4.25649094952908, -0.00220355406028081
0.0721875, 0.0309375, 1e-12, 4.25636749630705, -0.00209910537537179
0.0728125, 0.0309375, 1e-12, 4.25624994205372, -0.00199955496488418
0.0734375, 0.0309375, 1e-12, 4.25613800571848, -0.0019046780553343
0.0740625, 0.0309375, 1e-12, 4.25603141956056, -0.00181425972099122
0.0746875, 0.0309375, 1e-12, 4.2559299285268, -0.00172809449725176
0.0753125, 0.0309375, 1e-12, 4.25583328965766, -0.00164598600472035
0.0759375, 0.0309375, 1e-12, 4.25574127152026, -0.00156774658419251
0.0765625, 0.0309375, 1e-12, 4.25565365366738, -0.00149319694266377
0.0771875, 0.0309375, 1e-12, 4.25557022612124, -0.00142216581042476
0.0778125, 0.0309375, 1e-12, 4.255490788881, -0.00135448960924934
0.0784375, 0.0309375, 1e-12, 4.25541515145299, -0.00129001213162849
0.0790625, 0.0309375, 1e-12, 4.25534313240254, -0.00122858423096589
0.0796875, 0.0309375, 1e-12, 4.25527455892666, -0.0011700635226145
0.0603125, 0.0315625, 1e-12, 4.26038453979198, -0.00493715672455909
0.0609375, 0.0315625, 1e-12, 4.26007606533986, -0.00470706684139789
0.0615625, 0.0315625, 1e-12, 4.25978220715539, -0.00448740121586772
0.0621875, 0.0315625, 1e-12, 4.25950228077171, -0.00427771569441946
0.0628125, 0.0315625, 1e-12, 4.25923563297413, -0.00407758235417919
0.0634375, 0.0315625, 1e-12, 4.25898164045455, -0.00388658918027187
0.0640625, 0.0315625, 1e-12, 4.25873970851521, -0.00370433971845017
0.0646875, 0.0315625, 1e-12, 4.25850926982091, -0.00353045270764033
0.0653125, 0.0315625, 1e-12, 4.25828978319886, -0.00336456169651776
0.0659375, 0.0315625, 1e-12, 4.25808073248491, -0.00320631464777387
0.0665625, 0.0315625, 1e-12, 4.25788162541526, -0.00305537353332225
0.0671875, 0.0315625, 1e-12, 4.25769199256235, -0.00291141392331449
0.0678125, 0.0315625, 1e-12, 4.25751138631376, -0.00277412457149727
0.0684375, 0.0315625, 1e-12, 4.25733937989279, -0.00264320699913597
0.0690625, 0.0315625, 1e-12, 4.25717556641949, -0.00251837507944392
0.0696875, 0.0315625, 1e-12, 4.25701955801092, -0.00239935462421074
0.0703125, 0.0315625, 1e-12, 4.25687098491919, -0.00228588297409439
0.0709375, 0.0315625, 1e-12, 4.2567294947061, -0.00217770859383131
0.0715625, 0.0315625, 1e-12, 4.25659475145306, -0.0020745906734434
0.0721875, 0.0315625, 1e-12, 4.25646643500507, -0.00197629873635005
0.0728125, 0.0315625, 1e-12, 4.25634424024739, -0.00188261225514572
0.0734375, 0.0315625, 1e-12, 4.25622787641383, -0.00179332027567395
0.0740625, 0.0315625, 1e-12, 4.25611706642531, -0.00170822104991084
0.0746875, 0.0315625, 1e-12, 4.25601154625764, -0.00162712167806373
0.0753125, 0.0315625, 1e-12, 4.25591106433723, -0.0015498377602011
0.0759375, 0.0315625, 1e-12, 4.25581538096378, -0.00147619305764603
0.0765625, 0.0315625, 1e-12, 4.25572426775874, -0.00140601916429262
0.0771875, 0.0315625, 1e-12, 4.25563750713846, -0.00133915518794324
0.0778125, 0.0315625, 1e-12, 4.25555489181119, -0.00127544744170749
0.0784375, 0.0315625, 1e-12, 4.25547622429668, -0.00121474914545331
0.0790625, 0.0315625, 1e-12, 4.2554013164677, -0.00115692013726215
0.0796875, 0.0315625, 1e-12, 4.25532998911231, -0.00110182659480111
0.0603125, 0.0321875, 1e-12, 4.26061217948232, -0.00461594354578922
0.0609375, 0.0321875, 1e-12, 4.26029341696612, -0.00440104211235127
0.0615625, 0.0321875, 1e-12, 4.25998970668262, -0.00419585658438329
0.0621875, 0.0321875, 1e-12, 4.2597003484693, -0.00399997488101414
0.0628125, 0.0321875, 1e-12, 4.25942467370125, -0.00381299979655193
0.0634375, 0.0321875, 1e-12, 4.25916204397291, -0.00363454872498309
0.0640625, 0.0321875, 1e-12, 4.25891184982437, -0.0034642533592803
0.0646875, 0.0321875, 1e-12, 4.25867350951186, -0.00330175936997614
0.0653125, 0.0321875, 1e-12, 4.25844646782202, -0.00314672606698974
0.0659375, 0.0321875, 1e-12, 4.25823019492922, -0.00299882604826133
0.0665625, 0.0321875, 1e-12, 4.2580241852953, -0.00285774483835422
0.0671875, 0.0321875, 1e-12, 4.25782795661084, -0.00272318051982857
0.0678125, 0.0321875, 1e-12, 4.25764104877706, -0.00259484335986408
0.0684375, 0.0321875, 1e-12, 4.25746302292741, -0.00247245543431204
0.0690625, 0.0321875, 1e-12, 4.25729346048778, -0.00235575025109288
0.0696875, 0.0321875, 1e-12, 4.25713196227435, -0.0022444723746079
0.0703125, 0.0321875, 1e-12, 4.25697814762787, -0.00213837705261812
0.0709375, 0.0321875, 1e-12, 4.25683165358345, -0.00203722984684598
0.0715625, 0.0321875, 1e-12, 4.25669213407456, -0.0019408062683765
0.0721875, 0.0321875, 1e-12, 4.25655925917026, -0.00184889141877489
0.0728125, 0.0321875, 1e-12, 4.25643271434448, -0.00176127963769546
0.0734375, 0.0321875, 1e-12, 4.25631219977628, -0.00167777415762744
0.0740625, 0.0321875, 1e-12, 4.25619742967995, -0.00159818676631003
0.0746875, 0.0321875, 1e-12, 4.25608813166392, -0.00152233747724574
0.0753125, 0.0321875, 1e-12, 4.2559840461174, -0.00145005420865214
0.0759375, 0.0321875, 1e-12, 4.25588492562371, -0.00138117247110948
0.0765625, 0.0321875, 1e-12, 4.25579053439919, -0.00131553506409249
0.0771875, 0.0321875, 1e-12, 4.25570064775694, -0.00125299178151233
0.0778125, 0.0321875, 1e-12, 4.25561505159412, -0.00119339912633611
0.0784375, 0.0321875, 1e-12, 4.25553354190203, -0.00113662003430955
0.0790625, 0.0321875, 1e-12, 4.25545592429809, -0.00108252360676058
0.0796875, 0.0321875, 1e-12, 4.25538201357872, -0.00103098485242624
0.0603125, 0.0328125, 1e-12, 4.26082405099499, -0.00428459492064431
0.0609375, 0.0328125, 1e-12, 4.26049573277509, -0.00408530903244687
0.0615625, 0.0328125, 1e-12, 4.26018286987471, -0.00389501555935534
0.0621875, 0.0328125, 1e-12, 4.25988474779866, -0.00371333474126367
0.0628125, 0.0328125, 1e-12, 4.25960068382997, -0.00353990036763472
0.0634375, 0.0328125, 1e-12, 4.25933002573917, -0.0033743595442238
0.0640625, 0.0328125, 1e-12, 4.25907215053341, -0.00321637243462884
0.0646875, 0.0328125, 1e-12, 4.25882646324583, -0.00306561198092748
0.0653125, 0.0328125, 1e-12, 4.25859239576476, -0.00292176360721926
0.0659375, 0.0328125, 1e-12, 4.25836940570295, -0.00278452490948238
0.0665625, 0.0328125, 1e-12, 4.25815697530617, -0.00265360533478589
0.0671875, 0.0328125, 1e-12, 4.25795461040072, -0.00252872585255904
0.0678125, 0.0328125, 1e-12, 4.25776183937939, -0.0024096186203111
0.0684375, 0.0328125, 1e-12, 4.25757821222503, -0.0022960266459124
0.0690625, 0.0328125, 1e-12, 4.25740329957099, -0.00218770344829895
0.0696875, 0.0328125, 1e-12, 4.25723669179769, -0.00208441271822598
0.0703125, 0.0328125, 1e-12, 4.25707799816425, -0.00198592798049013
0.0709375, 0.0328125, 1e-12, 4.25692684597448, -0.00189203225885394
0.0715625, 0.0328125, 1e-12, 4.25678287977613, -0.00180251774473096
0.0721875, 0.0328125, 1e-12, 4.25664576059248, -0.00171718547054339
0.0728125, 0.0328125, 1e-12, 4.25651516518536, -0.0016358449885223
0.0734375, 0.0328125, 1e-12, 4.25639078534839, -0.00155831405559976
0.0740625, 0.0328125, 1e-12, 4.25627232722982, -0.00148441832493153
0.0746875, 0.0328125, 1e-12, 4.25615951068355, -0.00141399104449197
0.0753125, 0.0328125, 1e-12, 4.25605206864776, -0.00134687276309163
0.0759375, 0.0328125, 1e-12, 4.25594974654988, -0.00128291104409708
0.0765625, 0.0328125, 1e-12, 4.25585230173707, -0.00122196018705645
0.0771875, 0.0328125, 1e-12, 4.25575950293132, -0.00116388095737806
0.0778125, 0.0328125, 1e-12, 4.25567112970814, -0.00110854032415442
0.0784375, 0.0328125, 1e-12, 4.25558697199801, -0.00105581120617705
0.0790625, 0.0328125, 1e-12, 4.25550682960969, -0.00100557222614653
0.0796875, 0.0328125, 1e-12, 4.25543051177455, -0.000957707473047159
0.0603125, 0.0334375, 1e-12, 4.26101973678842, -0.00394386732433867
0.0609375, 0.0334375, 1e-12, 4.26068260978489, -0.00376059040929746
0.0615625, 0.0334375, 1e-12, 4.26036130809866, -0.00358556864863175
0.0621875, 0.0334375, 1e-12, 4.26005510423246, -0.00341845480897859
0.0628125, 0.0334375, 1e-12, 4.2597633026682, -0.00325891391058931
0.0634375, 0.0334375, 1e-12, 4.25948523860339, -0.00310662303155483
0.0640625, 0.0334375, 1e-12, 4.25922027672299, -0.00296127108735752
0.0646875, 0.0334375, 1e-12, 4.25896781000754, -0.00282255858977341
0.0653125, 0.0334375, 1e-12, 4.25872725857779, -0.00269019738873489
0.0659375, 0.0334375, 1e-12, 4.25849806857601, -0.00256391040038725
0.0665625, 0.0334375, 1e-12, 4.25827971108398, -0.00244343132422453
0.0671875, 0.0334375, 1e-12, 4.25807168107749, -0.00232850435187518
0.0678125, 0.0334375, 1e-12, 4.25787349641693, -0.00221888386981763
0.0684375, 0.0334375, 1e-12, 4.25768469687366, -0.00211433415804561
0.0690625, 0.0334375, 1e-12, 4.25750484319156, -0.00201462908646167
0.0696875, 0.0334375, 1e-12, 4.2573335161831, -0.0019195518105626
0.0703125, 0.0334375, 1e-12, 4.25717031585936, -0.00182889446778401
0.0709375, 0.0334375, 1e-12, 4.2570148605931, -0.00174245787569262
0.0715625, 0.0334375, 1e-12, 4.25686678631426, -0.00166005123305569
0.0721875, 0.0334375, 1e-12, 4.25672574573692, -0.00158149182467338
0.0728125, 0.0334375, 1e-12, 4.25659140761689, -0.00150660473072825
0.0734375, 0.0334375, 1e-12, 4.25646345603922, -0.00143522254129002
0.0740625, 0.0334375, 1e-12, 4.25634158973444, -0.00136718507651158
0.0746875, 0.0334375, 1e-12, 4.25622552142292, -0.00130233911295536
0.0753125, 0.0334375, 1e-12, 4.25611497718634, -0.0012405381164084
0.0759375, 0.0334375, 1e-12, 4.25600969586524, -0.00118164198146915
0.0765625, 0.0334375, 1e-12, 4.2559094284821, -0.00112551677812518
0.0771875, 0.0334375, 1e-12, 4.25581393768862, -0.00107203450547988
0.0778125, 0.0334375, 1e-12, 4.25572299723681, -0.00102107285273741
0.0784375, 0.0334375, 1e-12, 4.25563639147255, -0.000972514967508781
0.0790625, 0.0334375, 1e-12, 4.25555391485123, -0.000926249231461257
0.0796875, 0.0334375, 1e-12, 4.25547537147427, -0.000882169043304573
0.0603125, 0.0340625, 1e-12, 4.26119885376068, -0.00359453119373319
0.0609375, 0.0340625, 1e-12, 4.26085367808321, -0.00342762283819549
0.0615625, 0.0340625, 1e-12, 4.26052466446006, -0.00326821993915295
0.0621875, 0.0340625, 1e-12, 4.26021107369079, -0.00311600795907928
0.0628125, 0.0340625, 1e-12, 4.25991219872032, -0.00297068334701164
0.0634375, 0.0340625, 1e-12, 4.25962736340149, -0.00283195337582424
0.0640625, 0.0340625, 1e-12, 4.25935592128913, -0.00269953595577638
0.0646875, 0.0340625, 1e-12, 4.25909725446667, -0.00257315942808533
0.0653125, 0.0340625, 1e-12, 4.25885077240589, -0.00245256234189357
0.0659375, 0.0340625, 1e-12, 4.25861591086049, -0.00233749321765363
0.0665625, 0.0340625, 1e-12, 4.25839213079368, -0.00222771029963222
0.0671875, 0.0340625, 1e-12, 4.25817891733983, -0.00212298129994282
0.0678125, 0.0340625, 1e-12, 4.25797577880033, -0.00202308313625195
0.0684375, 0.0340625, 1e-12, 4.25778224567322, -0.00192780166505869
0.0690625, 0.0340625, 1e-12, 4.25759786971642, -0.0018369314122247
0.0696875, 0.0340625, 1e-12, 4.25742222304413, -0.00175027530223446
0.0703125, 0.0340625, 1e-12, 4.25725489725586, -0.00166764438748026
0.0709375, 0.0340625, 1e-12, 4.25709550259747, -0.00158885757870187
0.0715625, 0.0340625, 1e-12, 4.25694366715367, -0.00151374137756279
0.0721875, 0.0340625, 1e-12, 4.25679903607125, -0.00144212961220789
0.0728125, 0.0340625, 1e-12, 4.25666127081219, -0.00137386317652998
0.0734375, 0.0340625, 1e-12, 4.25653004843613, -0.00130878977375952
0.0740625, 0.0340625, 1e-12, 4.25640506091116, -0.00124676366489681
0.0746875, 0.0340625, 1e-12, 4.25628601445223, -0.00118764542241725
0.0753125, 0.0340625, 1e-12, 4.25617262888639, -0.00113130168960389
0.0759375, 0.0340625, 1e-12, 4.25606463704395, -0.00107760494578852
0.0765625, 0.0340625, 1e-12, 4.2559617841748, -0.00102643327772419
0.0771875, 0.0340625, 1e-12, 4.25586382738903, -0.000977670157255479
0.0778125, 0.0340625, 1e-12, 4.25577053512099, -0.000931204225402807
0.0784375, 0.0340625, 1e-12, 4.25568168661606, -0.000886929082938956
0.0790625, 0.0340625, 1e-12, 4.25559707143922, -0.000844743087493549
0.0796875, 0.0340625, 1e-12, 4.25551648900475, -0.000804549157190046
0.0603125, 0.0346875, 1e-12, 4.26136105338707, -0.00323736955759893
0.0609375, 0.0346875, 1e-12, 4.26100860100158, -0.00308715536837533
0.0615625, 0.0346875, 1e-12, 4.26067261400885, -0.00294368580025057
0.0621875, 0.0346875, 1e-12, 4.26035234277366, -0.00280667914866511
0.0628125, 0.0346875, 1e-12, 4.26004706994195, -0.00267586345623776
0.0634375, 0.0346875, 1e-12, 4.25975610922834, -0.00255097637894168
0.0640625, 0.0346875, 1e-12, 4.25947880423135, -0.00243176502991503
0.0646875, 0.0346875, 1e-12, 4.25921452727771, -0.00231798580434993
0.0653125, 0.0346875, 1e-12, 4.25896267829684, -0.00220940418855686
0.0659375, 0.0346875, 1e-12, 4.25872268372635, -0.00210579455598931
0.0665625, 0.0346875, 1e-12, 4.25849399544911, -0.00200693995271753
0.0671875, 0.0346875, 1e-12, 4.25827608976223, -0.00191263187457755
0.0678125, 0.0346875, 1e-12, 4.25806846637823, -0.00182267003797889
0.0684375, 0.0346875, 1e-12, 4.25787064745837, -0.00173686214612855
0.0690625, 0.0346875, 1e-12, 4.257682176678, -0.00165502365222983
0.0696875, 0.0346875, 1e-12, 4.25750261832374, -0.0015769775210308
0.0703125, 0.0346875, 1e-12, 4.25733155642211, -0.00150255398992751
0.0709375, 0.0346875, 1e-12, 4.25716859389925, -0.00143159033067659
0.0715625, 0.0346875, 1e-12, 4.25701335177107, -0.00136393061263856
0.0721875, 0.0346875, 1e-12, 4.2568654683635, -0.00129942546834273
0.0728125, 0.0346875, 1e-12, 4.2567245985619, -0.00123793186205912
0.0734375, 0.0346875, 1e-12, 4.25659041308929, -0.00117931286195989
0.0740625, 0.0346875, 1e-12, 4.25646259781247, -0.00112343741636119
0.0746875, 0.0346875, 1e-12, 4.25634085307531, -0.0010701801344597
0.0753125, 0.0346875, 1e-12, 4.25622489305868, -0.00101942107190236
0.0759375, 0.0346875, 1e-12, 4.25611444516591, -0.00097104552146356
0.0765625, 0.0346875, 1e-12, 4.25600924943331, -0.000924943809049943
0.0771875, 0.0346875, 1e-12, 4.25590905796484, -0.000881011095198103
0.0778125, 0.0346875, 1e-12, 4.25581363439005, -0.000839147182187299
0.0784375, 0.0346875, 1e-12, 4.2557227533448, -0.000799256326849815
0.0790625, 0.0346875, 1e-12, 4.25563619997364, -0.000761247059126663
0.0796875, 0.0346875, 1e-12, 4.25555376945337, -0.000725032006383169
0.0603125, 0.0353125, 1e-12, 4.26150602182514, -0.00287317670562769
0.0609375, 0.0353125, 1e-12, 4.26114707525577, -0.00273994820259439
0.0615625, 0.0353125, 1e-12, 4.26080486391001, -0.00261269361536528
0.0621875, 0.0353125, 1e-12, 4.26047862895735, -0.00249116418208797
0.0628125, 0.0353125, 1e-12, 4.26016764395809, -0.00237511967468417
0.0634375, 0.0353125, 1e-12, 4.25987121367406, -0.00226432829012676
0.0640625, 0.0353125, 1e-12, 4.2595886729037, -0.00215856652108439
0.0646875, 0.0353125, 1e-12, 4.25931938534297, -0.00205761900904073
0.0653125, 0.0353125, 1e-12, 4.25906274247372, -0.00196127838268868
0.0659375, 0.0353125, 1e-12, 4.25881816248061, -0.00186934508411377
0.0665625, 0.0353125, 1e-12, 4.25858508919722, -0.00178162718502462
0.0671875, 0.0353125, 1e-12, 4.25836299108224, -0.00169794019504748
0.0678125, 0.0353125, 1e-12, 4.25815136022598, -0.00161810686388334
0.0684375, 0.0353125, 1e-12, 4.25794971138742, -0.00154195697892983
0.0690625, 0.0353125, 1e-12, 4.25775758106199, -0.00146932715978317
0.0696875, 0.0353125, 1e-12, 4.25757452657985, -0.00140006065087569
0.0703125, 0.0353125, 1e-12, 4.25740012523463, -0.0013340071133488
0.0709375, 0.0353125, 1e-12, 4.2572339734422, -0.00127102241712783
0.0715625, 0.0353125, 1e-12, 4.25707568592924, -0.0012109684340435
0.0721875, 0.0353125, 1e-12, 4.25692489495094, -0.00115371283272651
0.0728125, 0.0353125, 1e-12, 4.25678124953755, -0.00109912887590741
0.0734375, 0.0353125, 1e-12, 4.25664441476898, -0.00104709522066098
0.0740625, 0.0353125, 1e-12, 4.25651407107698, -0.000997495722051237
0.0746875, 0.0353125, 1e-12, 4.25638991357418, -0.000950219240562752
